"draw_date";"company_code";"number";"category";"position"
"2018-07-22";"ST";"9253";"SP";12
"2018-07-22";"ST";"6755";"SP";13
"2018-07-22";"ST";"8875";"CONS";1
"2018-07-22";"ST";"2348";"CONS";2
"2018-07-22";"ST";"2699";"CONS";3
"2018-07-22";"ST";"7049";"CONS";4
"2018-07-22";"ST";"0587";"CONS";5
"2018-07-22";"ST";"0062";"CONS";6
"2018-07-22";"ST";"2470";"CONS";7
"2018-07-22";"ST";"1126";"CONS";8
"2018-07-22";"ST";"2578";"CONS";9
"2018-07-22";"ST";"9665";"CONS";10
"2018-07-25";"DMC";"9100";"FST";1
"2018-07-25";"DMC";"1458";"SCD";2
"2018-07-25";"DMC";"1758";"TRD";3
"2018-07-25";"DMC";"8448";"SP";1
"2018-07-25";"DMC";"4387";"SP";2
"2018-07-25";"DMC";"6562";"SP";3
"2018-07-25";"DMC";"7082";"SP";4
"2018-07-25";"DMC";"6527";"SP";5
"2018-07-25";"DMC";"1005";"SP";6
"2018-07-25";"DMC";"3585";"SP";7
"2018-07-25";"DMC";"8807";"SP";8
"2018-07-25";"DMC";"6325";"SP";9
"2018-07-25";"DMC";"3058";"SP";10
"2018-07-25";"DMC";"6523";"CONS";1
"2018-07-25";"DMC";"9119";"CONS";2
"2018-07-25";"DMC";"8774";"CONS";3
"2018-07-25";"DMC";"9372";"CONS";4
"2018-07-25";"DMC";"0469";"CONS";5
"2018-07-25";"DMC";"3077";"CONS";6
"2018-07-25";"DMC";"8558";"CONS";7
"2018-07-25";"DMC";"5159";"CONS";8
"2018-07-25";"DMC";"0068";"CONS";9
"2018-07-25";"DMC";"4653";"CONS";10
"2018-07-25";"MAG";"3162";"FST";1
"2018-07-25";"MAG";"2587";"SCD";2
"2018-07-25";"MAG";"2521";"TRD";3
"2018-07-25";"MAG";"----";"SP";1
"2018-07-25";"MAG";"5077";"SP";2
"2018-07-25";"MAG";"4558";"SP";3
"2018-07-25";"MAG";"3164";"SP";4
"2018-07-25";"MAG";"1897";"SP";5
"2018-07-25";"MAG";"----";"SP";6
"2018-07-25";"MAG";"0232";"SP";7
"2018-07-25";"MAG";"0994";"SP";8
"2018-07-25";"MAG";"6762";"SP";9
"2018-07-25";"MAG";"1361";"SP";10
"2018-07-25";"MAG";"----";"SP";11
"2018-07-25";"MAG";"1468";"SP";12
"2018-07-25";"MAG";"4049";"SP";13
"2018-07-25";"MAG";"1101";"CONS";1
"2018-07-25";"MAG";"1802";"CONS";2
"2018-07-25";"MAG";"1962";"CONS";3
"2018-07-25";"MAG";"9698";"CONS";4
"2018-07-25";"MAG";"7445";"CONS";5
"2018-07-25";"MAG";"2783";"CONS";6
"2018-07-25";"MAG";"4532";"CONS";7
"2018-07-25";"MAG";"5651";"CONS";8
"2018-07-25";"MAG";"8384";"CONS";9
"2018-07-25";"MAG";"2977";"CONS";10
"2018-07-25";"ST";"7917";"FST";1
"2018-07-25";"ST";"2263";"SCD";2
"2018-07-25";"ST";"5848";"TRD";3
"2018-07-25";"ST";"----";"SP";1
"2018-07-25";"ST";"2229";"SP";2
"2018-07-25";"ST";"----";"SP";3
"2018-07-25";"ST";"2366";"SP";4
"2018-07-25";"ST";"2091";"SP";5
"2018-07-25";"ST";"1890";"SP";6
"2018-07-25";"ST";"6293";"SP";7
"2018-07-25";"ST";"0754";"SP";8
"2018-07-25";"ST";"----";"SP";9
"2018-07-25";"ST";"9662";"SP";10
"2018-07-25";"ST";"9638";"SP";11
"2018-07-25";"ST";"9273";"SP";12
"2018-07-25";"ST";"1227";"SP";13
"2018-07-25";"ST";"4768";"CONS";1
"2018-07-25";"ST";"2557";"CONS";2
"2018-07-25";"ST";"2046";"CONS";3
"2018-07-25";"ST";"4202";"CONS";4
"2018-07-25";"ST";"2161";"CONS";5
"2018-07-25";"ST";"0213";"CONS";6
"2018-07-25";"ST";"8934";"CONS";7
"2018-07-25";"ST";"0615";"CONS";8
"2018-07-25";"ST";"4535";"CONS";9
"2018-07-25";"ST";"0115";"CONS";10
"2018-07-28";"DMC";"2931";"FST";1
"2018-07-28";"DMC";"3305";"SCD";2
"2018-07-28";"DMC";"5522";"TRD";3
"2018-07-28";"DMC";"8402";"SP";1
"2018-07-28";"DMC";"1347";"SP";2
"2018-07-28";"DMC";"4258";"SP";3
"2018-07-28";"DMC";"3900";"SP";4
"2018-07-28";"DMC";"6006";"SP";5
"2018-07-28";"DMC";"9432";"SP";6
"2018-07-28";"DMC";"8459";"SP";7
"2018-07-28";"DMC";"0873";"SP";8
"2018-07-28";"DMC";"7825";"SP";9
"2018-07-28";"DMC";"7112";"SP";10
"2018-07-28";"DMC";"7093";"CONS";1
"2018-07-28";"DMC";"0352";"CONS";2
"2018-07-28";"DMC";"9893";"CONS";3
"2018-07-28";"DMC";"0949";"CONS";4
"2018-07-28";"DMC";"8393";"CONS";5
"2018-07-28";"DMC";"8106";"CONS";6
"2018-07-28";"DMC";"3760";"CONS";7
"2018-07-28";"DMC";"0403";"CONS";8
"2018-07-28";"DMC";"5190";"CONS";9
"2018-07-28";"DMC";"8047";"CONS";10
"2018-07-28";"MAG";"9442";"FST";1
"2018-07-28";"MAG";"9574";"SCD";2
"2018-07-28";"MAG";"5020";"TRD";3
"2018-07-28";"MAG";"0123";"SP";1
"2018-07-28";"MAG";"1018";"SP";2
"2018-07-28";"MAG";"2529";"SP";3
"2018-07-28";"MAG";"0057";"SP";4
"2018-07-28";"MAG";"----";"SP";5
"2018-07-28";"MAG";"----";"SP";6
"2018-07-28";"MAG";"8421";"SP";7
"2018-07-28";"MAG";"----";"SP";8
"2018-07-28";"MAG";"0220";"SP";9
"2018-07-28";"MAG";"4633";"SP";10
"2018-07-28";"MAG";"9853";"SP";11
"2018-07-28";"MAG";"7732";"SP";12
"2018-07-28";"MAG";"5202";"SP";13
"2018-07-28";"MAG";"4699";"CONS";1
"2018-07-28";"MAG";"8930";"CONS";2
"2018-07-28";"MAG";"2708";"CONS";3
"2018-07-28";"MAG";"8020";"CONS";4
"2018-07-28";"MAG";"3050";"CONS";5
"2018-07-28";"MAG";"0309";"CONS";6
"2018-07-28";"MAG";"2384";"CONS";7
"2018-07-28";"MAG";"3619";"CONS";8
"2018-07-28";"MAG";"6652";"CONS";9
"2018-07-28";"MAG";"9272";"CONS";10
"2018-07-28";"ST";"0835";"FST";1
"2018-07-28";"ST";"3529";"SCD";2
"2018-07-28";"ST";"2200";"TRD";3
"2018-07-28";"ST";"4146";"SP";1
"2018-07-28";"ST";"9950";"SP";2
"2018-07-28";"ST";"----";"SP";3
"2018-07-28";"ST";"0779";"SP";4
"2018-07-28";"ST";"----";"SP";5
"2018-07-28";"ST";"9494";"SP";6
"2018-07-28";"ST";"3243";"SP";7
"2018-07-28";"ST";"7810";"SP";8
"2018-07-28";"ST";"4462";"SP";9
"2018-07-28";"ST";"----";"SP";10
"2018-07-28";"ST";"0450";"SP";11
"2018-07-28";"ST";"3586";"SP";12
"2018-07-28";"ST";"3459";"SP";13
"2018-07-28";"ST";"1119";"CONS";1
"2018-07-28";"ST";"3916";"CONS";2
"2018-07-28";"ST";"5392";"CONS";3
"2018-07-28";"ST";"1727";"CONS";4
"2018-07-28";"ST";"4486";"CONS";5
"2018-07-28";"ST";"3364";"CONS";6
"2018-07-28";"ST";"4896";"CONS";7
"2018-07-28";"ST";"8910";"CONS";8
"2018-07-28";"ST";"0252";"CONS";9
"2018-07-28";"ST";"7195";"CONS";10
"2018-07-29";"DMC";"4809";"FST";1
"2018-07-29";"DMC";"3497";"SCD";2
"2018-07-29";"DMC";"6989";"TRD";3
"2018-07-29";"DMC";"2864";"SP";1
"2018-07-29";"DMC";"9514";"SP";2
"2018-07-29";"DMC";"9639";"SP";3
"2018-07-29";"DMC";"3086";"SP";4
"2018-07-29";"DMC";"2898";"SP";5
"2018-07-29";"DMC";"0990";"SP";6
"2018-07-29";"DMC";"3185";"SP";7
"2018-07-29";"DMC";"2724";"SP";8
"2018-07-29";"DMC";"8131";"SP";9
"2018-07-29";"DMC";"3957";"SP";10
"2018-07-29";"DMC";"6348";"CONS";1
"2018-07-29";"DMC";"3871";"CONS";2
"2018-07-29";"DMC";"2134";"CONS";3
"2018-07-29";"DMC";"5630";"CONS";4
"2018-07-29";"DMC";"9819";"CONS";5
"2018-07-29";"DMC";"0568";"CONS";6
"2018-07-29";"DMC";"5861";"CONS";7
"2018-07-29";"DMC";"6835";"CONS";8
"2018-07-29";"DMC";"5588";"CONS";9
"2018-07-29";"DMC";"8990";"CONS";10
"2018-07-29";"MAG";"9236";"FST";1
"2018-07-29";"MAG";"2580";"SCD";2
"2018-07-29";"MAG";"2278";"TRD";3
"2018-07-29";"MAG";"8473";"SP";1
"2018-07-29";"MAG";"3239";"SP";2
"2018-07-29";"MAG";"6141";"SP";3
"2018-07-29";"MAG";"9331";"SP";4
"2018-07-29";"MAG";"----";"SP";5
"2018-07-29";"MAG";"----";"SP";6
"2018-07-29";"MAG";"7075";"SP";7
"2018-07-29";"MAG";"5734";"SP";8
"2018-07-29";"MAG";"----";"SP";9
"2018-07-29";"MAG";"1224";"SP";10
"2018-07-29";"MAG";"3683";"SP";11
"2018-07-29";"MAG";"2517";"SP";12
"2018-07-29";"MAG";"4704";"SP";13
"2018-07-29";"MAG";"6391";"CONS";1
"2018-07-29";"MAG";"6314";"CONS";2
"2018-07-29";"MAG";"8926";"CONS";3
"2018-07-29";"MAG";"2017";"CONS";4
"2018-07-29";"MAG";"8015";"CONS";5
"2018-07-29";"MAG";"1587";"CONS";6
"2018-07-29";"MAG";"3460";"CONS";7
"2018-07-29";"MAG";"6109";"CONS";8
"2018-07-29";"MAG";"6871";"CONS";9
"2018-07-29";"MAG";"1977";"CONS";10
"2018-07-29";"ST";"3013";"FST";1
"2018-07-29";"ST";"0506";"SCD";2
"2018-07-29";"ST";"9152";"TRD";3
"2018-07-29";"ST";"4746";"SP";1
"2018-07-29";"ST";"0060";"SP";2
"2018-07-29";"ST";"----";"SP";3
"2018-07-29";"ST";"----";"SP";4
"2018-07-29";"ST";"3936";"SP";5
"2018-07-29";"ST";"2518";"SP";6
"2018-07-29";"ST";"9661";"SP";7
"2018-07-29";"ST";"1653";"SP";8
"2018-07-29";"ST";"2092";"SP";9
"2018-07-29";"ST";"8816";"SP";10
"2018-07-29";"ST";"----";"SP";11
"2018-07-29";"ST";"1548";"SP";12
"2018-07-29";"ST";"2804";"SP";13
"2018-07-29";"ST";"3280";"CONS";1
"2018-07-29";"ST";"8953";"CONS";2
"2018-07-29";"ST";"6893";"CONS";3
"2018-07-29";"ST";"6576";"CONS";4
"2018-07-29";"ST";"1330";"CONS";5
"2018-07-29";"ST";"3158";"CONS";6
"2018-07-29";"ST";"7200";"CONS";7
"2018-07-29";"ST";"0349";"CONS";8
"2018-07-29";"ST";"1754";"CONS";9
"2018-07-29";"ST";"7764";"CONS";10
"2018-07-31";"DMC";"3440";"FST";1
"2018-07-31";"DMC";"0091";"SCD";2
"2018-07-31";"DMC";"1302";"TRD";3
"2018-07-31";"DMC";"1037";"SP";1
"2018-07-31";"DMC";"7091";"SP";2
"2018-07-31";"DMC";"1250";"SP";3
"2018-07-31";"DMC";"6470";"SP";4
"2018-07-31";"DMC";"5160";"SP";5
"2018-07-31";"DMC";"9672";"SP";6
"2018-07-31";"DMC";"4049";"SP";7
"2018-07-31";"DMC";"6371";"SP";8
"2018-07-31";"DMC";"9868";"SP";9
"2018-07-31";"DMC";"7614";"SP";10
"2018-07-31";"DMC";"1272";"CONS";1
"2018-07-31";"DMC";"0000";"CONS";2
"2018-07-31";"DMC";"3037";"CONS";3
"2018-07-31";"DMC";"1379";"CONS";4
"2018-07-31";"DMC";"1727";"CONS";5
"2018-07-31";"DMC";"4924";"CONS";6
"2018-07-31";"DMC";"6393";"CONS";7
"2018-07-31";"DMC";"2007";"CONS";8
"2018-07-31";"DMC";"7723";"CONS";9
"2018-07-31";"DMC";"8511";"CONS";10
"2018-07-31";"MAG";"0113";"FST";1
"2018-07-31";"MAG";"2962";"SCD";2
"2018-07-31";"MAG";"8373";"TRD";3
"2018-07-31";"MAG";"7831";"SP";1
"2018-07-31";"MAG";"2791";"SP";2
"2018-07-31";"MAG";"0501";"SP";3
"2018-07-31";"MAG";"6849";"SP";4
"2018-07-31";"MAG";"8059";"SP";5
"2018-07-31";"MAG";"----";"SP";6
"2018-07-31";"MAG";"1555";"SP";7
"2018-07-31";"MAG";"6985";"SP";8
"2018-07-31";"MAG";"0272";"SP";9
"2018-07-31";"MAG";"7974";"SP";10
"2018-07-31";"MAG";"----";"SP";11
"2018-07-31";"MAG";"----";"SP";12
"2018-07-31";"MAG";"5469";"SP";13
"2018-07-31";"MAG";"3200";"CONS";1
"2018-07-31";"MAG";"4438";"CONS";2
"2018-07-31";"MAG";"0824";"CONS";3
"2018-07-31";"MAG";"4756";"CONS";4
"2018-07-31";"MAG";"4565";"CONS";5
"2018-07-31";"MAG";"1845";"CONS";6
"2018-07-31";"MAG";"5016";"CONS";7
"2018-07-31";"MAG";"5750";"CONS";8
"2018-07-31";"MAG";"6654";"CONS";9
"2018-07-31";"MAG";"6362";"CONS";10
"2018-07-31";"ST";"9198";"FST";1
"2018-07-31";"ST";"6803";"SCD";2
"2018-07-31";"ST";"6734";"TRD";3
"2018-07-31";"ST";"2262";"SP";1
"2018-07-31";"ST";"----";"SP";2
"2018-07-31";"ST";"----";"SP";3
"2018-07-31";"ST";"----";"SP";4
"2018-07-31";"ST";"4816";"SP";5
"2018-07-31";"ST";"6110";"SP";6
"2018-07-31";"ST";"7348";"SP";7
"2018-07-31";"ST";"0730";"SP";8
"2018-07-31";"ST";"0387";"SP";9
"2018-07-31";"ST";"7025";"SP";10
"2018-07-31";"ST";"6579";"SP";11
"2018-07-31";"ST";"8957";"SP";12
"2018-07-31";"ST";"7586";"SP";13
"2018-07-31";"ST";"8029";"CONS";1
"2018-07-31";"ST";"9309";"CONS";2
"2018-07-31";"ST";"3970";"CONS";3
"2018-07-31";"ST";"9559";"CONS";4
"2018-07-31";"ST";"2153";"CONS";5
"2018-07-31";"ST";"3108";"CONS";6
"2018-07-31";"ST";"9802";"CONS";7
"2018-07-31";"ST";"3127";"CONS";8
"2018-07-31";"ST";"9511";"CONS";9
"2018-07-31";"ST";"9504";"CONS";10
"2018-08-01";"DMC";"7774";"FST";1
"2018-08-01";"DMC";"7287";"SCD";2
"2018-08-01";"DMC";"3381";"TRD";3
"2018-08-01";"DMC";"2344";"SP";1
"2018-08-01";"DMC";"0361";"SP";2
"2018-08-01";"DMC";"0545";"SP";3
"2018-08-01";"DMC";"0670";"SP";4
"2018-08-01";"DMC";"7455";"SP";5
"2018-08-01";"DMC";"0532";"SP";6
"2018-08-01";"DMC";"5618";"SP";7
"2018-08-01";"DMC";"3605";"SP";8
"2018-08-01";"DMC";"2301";"SP";9
"2018-08-01";"DMC";"3997";"SP";10
"2018-08-01";"DMC";"5943";"CONS";1
"2018-08-01";"DMC";"5044";"CONS";2
"2018-08-01";"DMC";"4192";"CONS";3
"2018-08-01";"DMC";"2643";"CONS";4
"2018-08-01";"DMC";"8276";"CONS";5
"2018-08-01";"DMC";"2989";"CONS";6
"2018-08-01";"DMC";"2110";"CONS";7
"2018-08-01";"DMC";"9735";"CONS";8
"2018-08-01";"DMC";"4516";"CONS";9
"2018-08-01";"DMC";"9050";"CONS";10
"2018-08-01";"MAG";"4828";"FST";1
"2018-08-01";"MAG";"7898";"SCD";2
"2018-08-01";"MAG";"9482";"TRD";3
"2018-08-01";"MAG";"----";"SP";1
"2018-08-01";"MAG";"7136";"SP";2
"2018-08-01";"MAG";"0095";"SP";3
"2018-08-01";"MAG";"7562";"SP";4
"2018-08-01";"MAG";"8665";"SP";5
"2018-08-01";"MAG";"----";"SP";6
"2018-08-01";"MAG";"0269";"SP";7
"2018-08-01";"MAG";"9697";"SP";8
"2018-08-01";"MAG";"2690";"SP";9
"2018-08-01";"MAG";"----";"SP";10
"2018-08-01";"MAG";"2084";"SP";11
"2018-08-01";"MAG";"4788";"SP";12
"2018-08-01";"MAG";"8959";"SP";13
"2018-08-01";"MAG";"8351";"CONS";1
"2018-08-01";"MAG";"2035";"CONS";2
"2018-08-01";"MAG";"0726";"CONS";3
"2018-08-01";"MAG";"5624";"CONS";4
"2018-08-01";"MAG";"6917";"CONS";5
"2018-08-01";"MAG";"9234";"CONS";6
"2018-08-01";"MAG";"4061";"CONS";7
"2018-08-01";"MAG";"5251";"CONS";8
"2018-08-01";"MAG";"4206";"CONS";9
"2018-08-01";"MAG";"0684";"CONS";10
"2018-08-01";"ST";"6956";"FST";1
"2018-08-01";"ST";"3439";"SCD";2
"2018-08-01";"ST";"7365";"TRD";3
"2018-08-01";"ST";"0566";"SP";1
"2018-08-01";"ST";"----";"SP";2
"2018-08-01";"ST";"4699";"SP";3
"2018-08-01";"ST";"----";"SP";4
"2018-08-01";"ST";"6437";"SP";5
"2018-08-01";"ST";"6887";"SP";6
"2018-08-01";"ST";"0363";"SP";7
"2018-08-01";"ST";"8201";"SP";8
"2018-08-01";"ST";"0388";"SP";9
"2018-08-01";"ST";"1688";"SP";10
"2018-08-01";"ST";"4822";"SP";11
"2018-08-01";"ST";"1029";"SP";12
"2018-08-01";"ST";"----";"SP";13
"2018-08-01";"ST";"9380";"CONS";1
"2018-08-01";"ST";"4829";"CONS";2
"2018-08-01";"ST";"5526";"CONS";3
"2018-08-01";"ST";"3848";"CONS";4
"2018-08-01";"ST";"1692";"CONS";5
"2018-08-01";"ST";"9893";"CONS";6
"2018-08-01";"ST";"6845";"CONS";7
"2018-08-01";"ST";"3323";"CONS";8
"2018-08-01";"ST";"7295";"CONS";9
"2018-08-01";"ST";"4208";"CONS";10
"2018-08-04";"DMC";"6871";"FST";1
"2018-08-04";"DMC";"6650";"SCD";2
"2018-08-04";"DMC";"2965";"TRD";3
"2018-08-04";"DMC";"4571";"SP";1
"2018-08-04";"DMC";"7976";"SP";2
"2018-08-04";"DMC";"5745";"SP";3
"2018-08-04";"DMC";"8033";"SP";4
"2018-08-04";"DMC";"5562";"SP";5
"2018-08-04";"DMC";"5775";"SP";6
"2018-08-04";"DMC";"8575";"SP";7
"2018-08-04";"DMC";"3275";"SP";8
"2018-08-04";"DMC";"2423";"SP";9
"2018-08-04";"DMC";"4456";"SP";10
"2018-08-04";"DMC";"6397";"CONS";1
"2018-08-04";"DMC";"4742";"CONS";2
"2018-08-04";"DMC";"6136";"CONS";3
"2018-08-04";"DMC";"3620";"CONS";4
"2018-08-04";"DMC";"9384";"CONS";5
"2018-08-04";"DMC";"7680";"CONS";6
"2018-08-04";"DMC";"7417";"CONS";7
"2018-08-04";"DMC";"1401";"CONS";8
"2018-08-04";"DMC";"1515";"CONS";9
"2018-08-04";"DMC";"9075";"CONS";10
"2018-08-04";"MAG";"6591";"FST";1
"2018-08-04";"MAG";"6215";"SCD";2
"2018-08-04";"MAG";"2854";"TRD";3
"2018-08-04";"MAG";"5294";"SP";1
"2018-08-04";"MAG";"6163";"SP";2
"2018-08-04";"MAG";"0533";"SP";3
"2018-08-04";"MAG";"0974";"SP";4
"2018-08-04";"MAG";"2131";"SP";5
"2018-08-04";"MAG";"----";"SP";6
"2018-08-04";"MAG";"----";"SP";7
"2018-08-04";"MAG";"----";"SP";8
"2018-08-04";"MAG";"2024";"SP";9
"2018-08-04";"MAG";"0338";"SP";10
"2018-08-04";"MAG";"4443";"SP";11
"2018-08-04";"MAG";"4197";"SP";12
"2018-08-04";"MAG";"3845";"SP";13
"2018-08-04";"MAG";"9587";"CONS";1
"2018-08-04";"MAG";"7713";"CONS";2
"2018-08-04";"MAG";"1925";"CONS";3
"2018-08-04";"MAG";"7640";"CONS";4
"2018-08-04";"MAG";"0569";"CONS";5
"2018-08-04";"MAG";"4976";"CONS";6
"2018-08-04";"MAG";"6258";"CONS";7
"2018-08-04";"MAG";"5700";"CONS";8
"2018-08-04";"MAG";"5886";"CONS";9
"2018-08-04";"MAG";"1366";"CONS";10
"2018-08-04";"ST";"9924";"FST";1
"2018-08-04";"ST";"4156";"SCD";2
"2018-08-04";"ST";"0118";"TRD";3
"2018-08-04";"ST";"4853";"SP";1
"2018-08-04";"ST";"3551";"SP";2
"2018-08-04";"ST";"4994";"SP";3
"2018-08-04";"ST";"----";"SP";4
"2018-08-04";"ST";"----";"SP";5
"2018-08-04";"ST";"----";"SP";6
"2018-08-04";"ST";"3070";"SP";7
"2018-08-04";"ST";"9203";"SP";8
"2018-08-04";"ST";"1107";"SP";9
"2018-08-04";"ST";"3122";"SP";10
"2018-08-04";"ST";"6188";"SP";11
"2018-08-04";"ST";"9271";"SP";12
"2018-08-04";"ST";"5676";"SP";13
"2018-08-04";"ST";"8717";"CONS";1
"2018-08-04";"ST";"9876";"CONS";2
"2018-08-04";"ST";"3656";"CONS";3
"2018-08-04";"ST";"4286";"CONS";4
"2018-08-04";"ST";"4248";"CONS";5
"2018-08-04";"ST";"5876";"CONS";6
"2018-08-04";"ST";"7393";"CONS";7
"2018-08-04";"ST";"8297";"CONS";8
"2018-08-04";"ST";"4220";"CONS";9
"2018-08-04";"ST";"6514";"CONS";10
"2018-08-05";"DMC";"6989";"FST";1
"2018-08-05";"DMC";"3652";"SCD";2
"2018-08-05";"DMC";"9769";"TRD";3
"2018-08-05";"DMC";"8106";"SP";1
"2018-08-05";"DMC";"3538";"SP";2
"2018-08-05";"DMC";"8491";"SP";3
"2018-08-05";"DMC";"2299";"SP";4
"2018-08-05";"DMC";"0568";"SP";5
"2018-08-05";"DMC";"8659";"SP";6
"2018-08-05";"DMC";"4389";"SP";7
"2018-08-05";"DMC";"4182";"SP";8
"2018-08-05";"DMC";"9788";"SP";9
"2018-08-05";"DMC";"6584";"SP";10
"2018-08-05";"DMC";"8994";"CONS";1
"2018-08-05";"DMC";"8077";"CONS";2
"2018-08-05";"DMC";"4497";"CONS";3
"2018-08-05";"DMC";"4606";"CONS";4
"2018-08-05";"DMC";"9074";"CONS";5
"2018-08-05";"DMC";"1486";"CONS";6
"2018-08-05";"DMC";"1344";"CONS";7
"2018-08-05";"DMC";"2001";"CONS";8
"2018-08-05";"DMC";"4639";"CONS";9
"2018-08-05";"DMC";"4950";"CONS";10
"2018-08-05";"MAG";"8980";"FST";1
"2018-08-05";"MAG";"7496";"SCD";2
"2018-08-05";"MAG";"4860";"TRD";3
"2018-08-05";"MAG";"5556";"SP";1
"2018-08-05";"MAG";"7261";"SP";2
"2018-08-05";"MAG";"3331";"SP";3
"2018-08-05";"MAG";"2508";"SP";4
"2018-08-05";"MAG";"8865";"SP";5
"2018-08-05";"MAG";"3840";"SP";6
"2018-08-05";"MAG";"----";"SP";7
"2018-08-05";"MAG";"9607";"SP";8
"2018-08-05";"MAG";"4982";"SP";9
"2018-08-05";"MAG";"----";"SP";10
"2018-08-05";"MAG";"----";"SP";11
"2018-08-05";"MAG";"2990";"SP";12
"2018-08-05";"MAG";"4678";"SP";13
"2018-08-05";"MAG";"4962";"CONS";1
"2018-08-05";"MAG";"9566";"CONS";2
"2018-08-05";"MAG";"2626";"CONS";3
"2018-08-05";"MAG";"5580";"CONS";4
"2018-08-05";"MAG";"1362";"CONS";5
"2018-08-05";"MAG";"6102";"CONS";6
"2018-08-05";"MAG";"0422";"CONS";7
"2018-08-05";"MAG";"2468";"CONS";8
"2018-08-05";"MAG";"7666";"CONS";9
"2018-08-05";"MAG";"8206";"CONS";10
"2018-08-05";"ST";"8176";"FST";1
"2018-08-05";"ST";"3013";"SCD";2
"2018-08-05";"ST";"7860";"TRD";3
"2018-08-05";"ST";"9048";"SP";1
"2018-08-05";"ST";"----";"SP";2
"2018-08-05";"ST";"5967";"SP";3
"2018-08-05";"ST";"3981";"SP";4
"2018-08-05";"ST";"0327";"SP";5
"2018-08-05";"ST";"2136";"SP";6
"2018-08-05";"ST";"----";"SP";7
"2018-08-05";"ST";"7044";"SP";8
"2018-08-05";"ST";"----";"SP";9
"2018-08-05";"ST";"5546";"SP";10
"2018-08-05";"ST";"6612";"SP";11
"2018-08-05";"ST";"2860";"SP";12
"2018-08-05";"ST";"5658";"SP";13
"2018-08-05";"ST";"6448";"CONS";1
"2018-08-05";"ST";"3644";"CONS";2
"2018-08-05";"ST";"2114";"CONS";3
"2018-08-05";"ST";"8317";"CONS";4
"2018-08-05";"ST";"0629";"CONS";5
"2018-08-05";"ST";"9015";"CONS";6
"2018-08-05";"ST";"2510";"CONS";7
"2018-08-05";"ST";"7120";"CONS";8
"2018-08-05";"ST";"2462";"CONS";9
"2018-08-05";"ST";"6702";"CONS";10
"2018-08-07";"DMC";"9538";"FST";1
"2018-08-07";"DMC";"5971";"SCD";2
"2018-08-07";"DMC";"4437";"TRD";3
"2018-08-07";"DMC";"1148";"SP";1
"2018-08-07";"DMC";"6770";"SP";2
"2018-08-07";"DMC";"6189";"SP";3
"2018-08-07";"DMC";"7145";"SP";4
"2018-08-07";"DMC";"4853";"SP";5
"2018-08-07";"DMC";"4389";"SP";6
"2018-08-07";"DMC";"7851";"SP";7
"2018-08-07";"DMC";"1524";"SP";8
"2018-08-07";"DMC";"1003";"SP";9
"2018-08-07";"DMC";"2441";"SP";10
"2018-08-07";"DMC";"2624";"CONS";1
"2018-08-07";"DMC";"4093";"CONS";2
"2018-08-07";"DMC";"6094";"CONS";3
"2018-08-07";"DMC";"2516";"CONS";4
"2018-08-07";"DMC";"5090";"CONS";5
"2018-08-07";"DMC";"8211";"CONS";6
"2018-08-07";"DMC";"3370";"CONS";7
"2018-08-07";"DMC";"6954";"CONS";8
"2018-08-07";"DMC";"3748";"CONS";9
"2018-08-07";"DMC";"9498";"CONS";10
"2018-08-07";"MAG";"5054";"FST";1
"2018-08-07";"MAG";"0592";"SCD";2
"2018-08-07";"MAG";"9916";"TRD";3
"2018-08-07";"MAG";"----";"SP";1
"2018-08-07";"MAG";"1194";"SP";2
"2018-08-07";"MAG";"0879";"SP";3
"2018-08-07";"MAG";"9712";"SP";4
"2018-08-07";"MAG";"7129";"SP";5
"2018-08-07";"MAG";"3988";"SP";6
"2018-08-07";"MAG";"----";"SP";7
"2018-08-07";"MAG";"5578";"SP";8
"2018-08-07";"MAG";"----";"SP";9
"2018-08-07";"MAG";"5261";"SP";10
"2018-08-07";"MAG";"4645";"SP";11
"2018-08-07";"MAG";"1569";"SP";12
"2018-08-07";"MAG";"7439";"SP";13
"2018-08-07";"MAG";"0275";"CONS";1
"2018-08-07";"MAG";"8040";"CONS";2
"2018-08-07";"MAG";"0128";"CONS";3
"2018-08-07";"MAG";"0177";"CONS";4
"2018-08-07";"MAG";"8721";"CONS";5
"2018-08-07";"MAG";"6612";"CONS";6
"2018-08-07";"MAG";"8208";"CONS";7
"2018-08-07";"MAG";"3098";"CONS";8
"2018-08-07";"MAG";"4377";"CONS";9
"2018-08-07";"MAG";"8065";"CONS";10
"2018-08-07";"ST";"4032";"FST";1
"2018-08-07";"ST";"1607";"SCD";2
"2018-08-07";"ST";"6299";"TRD";3
"2018-08-07";"ST";"8110";"SP";1
"2018-08-07";"ST";"2853";"SP";2
"2018-08-07";"ST";"5980";"SP";3
"2018-08-07";"ST";"9027";"SP";4
"2018-08-07";"ST";"----";"SP";5
"2018-08-07";"ST";"5082";"SP";6
"2018-08-07";"ST";"4549";"SP";7
"2018-08-07";"ST";"1806";"SP";8
"2018-08-07";"ST";"----";"SP";9
"2018-08-07";"ST";"1283";"SP";10
"2018-08-07";"ST";"9972";"SP";11
"2018-08-07";"ST";"6487";"SP";12
"2018-08-07";"ST";"----";"SP";13
"2018-08-07";"ST";"5646";"CONS";1
"2018-08-07";"ST";"8531";"CONS";2
"2018-08-07";"ST";"8341";"CONS";3
"2018-08-07";"ST";"2702";"CONS";4
